split,label,image_path,xmin,ymin,xmax,ymax,crop_path
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150929_jpg.rf.30f0bd0e6c016ecf904cc903491729f1.jpg,69,269,322,361,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150929_jpg.rf.30f0bd0e6c016ecf904cc903491729f1_49_262_342_368.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150929_jpg.rf.8d0b40589fa3eda10f6c2e68d4a8b552.jpg,69,269,322,361,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150929_jpg.rf.8d0b40589fa3eda10f6c2e68d4a8b552_49_262_342_368.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150929_jpg.rf.a1634ae4c631126b59f6b527df20539c.jpg,192,269,445,361,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150929_jpg.rf.a1634ae4c631126b59f6b527df20539c_172_262_465_368.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150937_jpg.rf.194b87dbf2233dc306bb5e9c2d24f38d.jpg,96,344,309,421,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150937_jpg.rf.194b87dbf2233dc306bb5e9c2d24f38d_79_338_326_427.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150937_jpg.rf.1f0e3f676049effbea169562cc474092.jpg,206,344,419,421,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150937_jpg.rf.1f0e3f676049effbea169562cc474092_189_338_436_427.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150937_jpg.rf.959dadbce870c1a5be20464353e6a74a.jpg,206,344,419,421,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150937_jpg.rf.959dadbce870c1a5be20464353e6a74a_189_338_436_427.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150959_jpg.rf.32ffdb3960874678d184ab876d631550.jpg,124,192,372,275,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_150959_jpg.rf.32ffdb3960874678d184ab876d631550_105_186_391_281.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150959_jpg.rf.4cd0b47b2b13f589f7795d6030989317.jpg,142,192,390,275,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_150959_jpg.rf.4cd0b47b2b13f589f7795d6030989317_123_186_409_281.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150959_jpg.rf.adad381189429a8f4e38927d770f84fb.jpg,142,192,390,275,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_150959_jpg.rf.adad381189429a8f4e38927d770f84fb_123_186_409_281.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151004_jpg.rf.45a795c3d3d7414bb6d05520c4500f60.jpg,117,200,328,288,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151004_jpg.rf.45a795c3d3d7414bb6d05520c4500f60_101_193_344_295.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151004_jpg.rf.943a009563d24551dadfef17ce531cc9.jpg,117,200,328,288,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151004_jpg.rf.943a009563d24551dadfef17ce531cc9_101_193_344_295.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151004_jpg.rf.9da8aa1ae083405fd78d3d3b8f0ab255.jpg,117,200,328,288,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151004_jpg.rf.9da8aa1ae083405fd78d3d3b8f0ab255_101_193_344_295.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151016_jpg.rf.4cbdc955c5052de86745f63d4d97f853.jpg,130,207,332,289,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151016_jpg.rf.4cbdc955c5052de86745f63d4d97f853_114_201_348_295.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151016_jpg.rf.9a6fb7ece92fd2e96ebf26ffe8cab7a5.jpg,182,207,384,289,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151016_jpg.rf.9a6fb7ece92fd2e96ebf26ffe8cab7a5_166_201_400_295.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151016_jpg.rf.dcc46200a9366010579a33252b5a8dd4.jpg,130,207,332,289,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151016_jpg.rf.dcc46200a9366010579a33252b5a8dd4_114_201_348_295.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151022_jpg.rf.9344f2152dc1784a68d4a75410f942db.jpg,295,152,481,230,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151022_jpg.rf.9344f2152dc1784a68d4a75410f942db_281_146_495_236.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151022_jpg.rf.a938a43af687f93f9ca258ea35b0ee52.jpg,33,152,219,230,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151022_jpg.rf.a938a43af687f93f9ca258ea35b0ee52_19_146_233_236.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151022_jpg.rf.b8bcb8f3e1a744e27ad2fffdcbce54de.jpg,33,152,219,230,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151022_jpg.rf.b8bcb8f3e1a744e27ad2fffdcbce54de_19_146_233_236.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151035_jpg.rf.200307eee9fdf8325ab750ea0a9209e8.jpg,165,216,365,294,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151035_jpg.rf.200307eee9fdf8325ab750ea0a9209e8_149_210_381_300.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151035_jpg.rf.67ad6c1080ce1545b3a68593bdcdd3b8.jpg,149,216,349,294,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151035_jpg.rf.67ad6c1080ce1545b3a68593bdcdd3b8_133_210_365_300.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151035_jpg.rf.6a4dc5cfd5f1b1d3d89abc6ca9024a90.jpg,165,216,365,294,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151035_jpg.rf.6a4dc5cfd5f1b1d3d89abc6ca9024a90_149_210_381_300.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151045_jpg.rf.01c4ae8b91dae942c373b8139bcb5cdf.jpg,239,235,480,312,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151045_jpg.rf.01c4ae8b91dae942c373b8139bcb5cdf_220_229_499_318.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151045_jpg.rf.023d1621c581d6a4a2eceaf96ef337e7.jpg,239,235,480,312,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151045_jpg.rf.023d1621c581d6a4a2eceaf96ef337e7_220_229_499_318.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151045_jpg.rf.bb5e225b07013d7f53e7e608d590020e.jpg,35,235,276,312,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151045_jpg.rf.bb5e225b07013d7f53e7e608d590020e_16_229_295_318.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151054_jpg.rf.804763a66dd182241ad45e130bedc5bb.jpg,150,201,387,274,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151054_jpg.rf.804763a66dd182241ad45e130bedc5bb_132_196_405_279.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151054_jpg.rf.c9983079990e6ebac35bf63e8560089a.jpg,150,201,387,274,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151054_jpg.rf.c9983079990e6ebac35bf63e8560089a_132_196_405_279.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151054_jpg.rf.cb5dd90b3d1ac2497c01e4f54e5b4e73.jpg,127,201,364,274,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151054_jpg.rf.cb5dd90b3d1ac2497c01e4f54e5b4e73_109_196_382_279.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151159_jpg.rf.00ff99b4e1edce19947d0bd8d10b2dce.jpg,150,150,363,240,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151159_jpg.rf.00ff99b4e1edce19947d0bd8d10b2dce_133_143_380_247.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151159_jpg.rf.dd7fb1c78c774bd6555a05a4d9def650.jpg,150,150,363,240,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151159_jpg.rf.dd7fb1c78c774bd6555a05a4d9def650_133_143_380_247.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151159_jpg.rf.fe7f02733d892923463bebabcba0362d.jpg,150,150,363,240,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151159_jpg.rf.fe7f02733d892923463bebabcba0362d_133_143_380_247.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151204_jpg.rf.316a1dd3e3d9e7f492bac8c828024a14.jpg,167,181,370,263,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151204_jpg.rf.316a1dd3e3d9e7f492bac8c828024a14_151_175_386_269.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151204_jpg.rf.abb848b2cd586b3a103c7ccb973195b3.jpg,167,181,370,263,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151204_jpg.rf.abb848b2cd586b3a103c7ccb973195b3_151_175_386_269.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151204_jpg.rf.e8edae34102428f9c7f7d4c65e60b165.jpg,167,181,370,263,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151204_jpg.rf.e8edae34102428f9c7f7d4c65e60b165_151_175_386_269.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151208_jpg.rf.6272c8e62aa933d69234a9fa7e4d401e.jpg,195,218,382,292,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151208_jpg.rf.6272c8e62aa933d69234a9fa7e4d401e_181_213_396_297.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151208_jpg.rf.9face84f00205f9ccc82f33bed0f6ec3.jpg,133,218,320,292,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151208_jpg.rf.9face84f00205f9ccc82f33bed0f6ec3_119_213_334_297.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151208_jpg.rf.dff894e36f119cb1aeba47923382bff9.jpg,195,218,382,292,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151208_jpg.rf.dff894e36f119cb1aeba47923382bff9_181_213_396_297.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151211_jpg.rf.122f9dda3c6f91e9c6436d058e48efde.jpg,184,247,374,326,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151211_jpg.rf.122f9dda3c6f91e9c6436d058e48efde_169_241_389_332.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151211_jpg.rf.24caf68ff27d1c0029861691f4ad7c05.jpg,184,247,374,326,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151211_jpg.rf.24caf68ff27d1c0029861691f4ad7c05_169_241_389_332.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151211_jpg.rf.9ab163c408e32281c684f3e5c19de9d6.jpg,140,247,330,326,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151211_jpg.rf.9ab163c408e32281c684f3e5c19de9d6_125_241_345_332.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151221_jpg.rf.cb25bdbc4a763b14fdd4bd8e95a6c65d.jpg,193,258,371,330,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151221_jpg.rf.cb25bdbc4a763b14fdd4bd8e95a6c65d_179_253_385_335.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151221_jpg.rf.e93f386dc9d71a511c978f737362e3cd.jpg,193,258,371,330,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151221_jpg.rf.e93f386dc9d71a511c978f737362e3cd_179_253_385_335.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151221_jpg.rf.f980db44a9e324c89f2319e84170181c.jpg,143,258,321,330,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151221_jpg.rf.f980db44a9e324c89f2319e84170181c_129_253_335_335.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151225_jpg.rf.29d024794d3a89bd718d66b81d189858.jpg,174,208,351,285,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151225_jpg.rf.29d024794d3a89bd718d66b81d189858_160_202_365_291.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151225_jpg.rf.50a46912d88d57adcd33bb25c8bdf9b8.jpg,164,208,341,285,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151225_jpg.rf.50a46912d88d57adcd33bb25c8bdf9b8_150_202_355_291.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151225_jpg.rf.b8da472f8b98c01dd26c170bf0bdf53d.jpg,174,208,351,285,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151225_jpg.rf.b8da472f8b98c01dd26c170bf0bdf53d_160_202_365_291.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151242_jpg.rf.33f6035317ec4cb8f5d1036e1a08455a.jpg,186,115,399,214,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151242_jpg.rf.33f6035317ec4cb8f5d1036e1a08455a_169_108_416_221.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151242_jpg.rf.d8b9884cc5d75bf2d18b1aa12b9cc4fb.jpg,186,115,399,214,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151242_jpg.rf.d8b9884cc5d75bf2d18b1aa12b9cc4fb_169_108_416_221.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151242_jpg.rf.dfc0df36f662171a7b326fe156d69f98.jpg,186,115,399,214,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151242_jpg.rf.dfc0df36f662171a7b326fe156d69f98_169_108_416_221.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151250_jpg.rf.1213943421176de1772335646026a302.jpg,135,155,317,232,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151250_jpg.rf.1213943421176de1772335646026a302_121_149_331_238.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151250_jpg.rf.619bf6729abc380670373f48787d25f0.jpg,197,155,379,232,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151250_jpg.rf.619bf6729abc380670373f48787d25f0_183_149_393_238.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151250_jpg.rf.b8523c7094879b95d2919092d67260df.jpg,197,155,379,232,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151250_jpg.rf.b8523c7094879b95d2919092d67260df_183_149_393_238.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151255_jpg.rf.391a70010bc8b17c8062092ad2aec557.jpg,118,261,317,340,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151255_jpg.rf.391a70010bc8b17c8062092ad2aec557_103_255_332_346.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151255_jpg.rf.8ded8735477af40eb4ef65bc81bf0036.jpg,197,261,396,340,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151255_jpg.rf.8ded8735477af40eb4ef65bc81bf0036_182_255_411_346.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151255_jpg.rf.b006437dbba95e208771981bc416ef75.jpg,118,261,317,340,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151255_jpg.rf.b006437dbba95e208771981bc416ef75_103_255_332_346.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151336_jpg.rf.1d7864421b25b26d5bbb44f0310e1dd6.jpg,161,161,337,229,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151336_jpg.rf.1d7864421b25b26d5bbb44f0310e1dd6_147_156_351_234.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151336_jpg.rf.9bdf9b4a3c32dc193fcba8e9b8b3df72.jpg,177,161,353,229,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151336_jpg.rf.9bdf9b4a3c32dc193fcba8e9b8b3df72_163_156_367_234.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151336_jpg.rf.ff872f08b6ac9c8306c8d710a823c05b.jpg,177,161,353,229,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151336_jpg.rf.ff872f08b6ac9c8306c8d710a823c05b_163_156_367_234.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151338_jpg.rf.312b0fe008362f8cda3b91cce101ddec.jpg,158,195,347,251,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151338_jpg.rf.312b0fe008362f8cda3b91cce101ddec_143_191_362_255.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151338_jpg.rf.837f269b6914a1c6f312b0f2de978821.jpg,167,195,356,251,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151338_jpg.rf.837f269b6914a1c6f312b0f2de978821_152_191_371_255.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151338_jpg.rf.8ef2f0bf63d38d52a77af1dbd49f95bf.jpg,167,195,356,251,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151338_jpg.rf.8ef2f0bf63d38d52a77af1dbd49f95bf_152_191_371_255.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151341_jpg.rf.2d1f2453da8200099aa8a9842116f84d.jpg,157,230,325,283,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151341_jpg.rf.2d1f2453da8200099aa8a9842116f84d_144_226_338_287.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151341_jpg.rf.4f0a0fca7aaa681e5a946a39e8dfe959.jpg,189,230,357,283,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151341_jpg.rf.4f0a0fca7aaa681e5a946a39e8dfe959_176_226_370_287.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151341_jpg.rf.612b0444e1ed5ee363bfe8042799f8c7.jpg,157,230,325,283,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151341_jpg.rf.612b0444e1ed5ee363bfe8042799f8c7_144_226_338_287.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151344_jpg.rf.0dc1fba6ea9feae9b1fe00cf30f0b843.jpg,180,149,387,214,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151344_jpg.rf.0dc1fba6ea9feae9b1fe00cf30f0b843_164_144_403_219.jpg
